episode,step,state,action,next_state,reward,path_feature,denormalized_path_feature,path_features,denormalized_path_features
383,1,344,0,168,-1.9508428573608398,"[-0.4285714328289032, -0.05751629173755646, -1.0, -0.5199999809265137, -1.0, -1.0, -0.27272728085517883, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[14, 1490, 0, 6, 0, 0, 12, 0, 1, 0, 0, 1]","[-0.42857143 -0.05751629 -1.         -0.52       -1.         -1.
 -0.27272728 -1.         -0.84615386 -1.         -1.         -1.        ]",[  14 1490    0    6    0    0   12    0    1    0    0    1]
383,2,168,1,374,-0.2637660503387451,"[-0.4693877696990967, -0.08466792851686478, -1.0, -0.6000000238418579, -1.0, -1.0, -0.3333333432674408, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[13, 1447, 0, 5, 0, 0, 11, 0, 1, 0, 0, 1]","[-0.46938777 -0.08466793 -1.         -0.6        -1.         -1.
 -0.33333334 -1.         -0.84615386 -1.         -1.         -1.        ]",[  13 1447    0    5    0    0   11    0    1    0    0    1]
383,3,374,1,156,-0.22276508808135986,"[-0.5102040767669678, -0.1866890788078308, -1.0, -0.6800000071525574, -1.0, -1.0, -0.39393940567970276, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[12, 1286, 0, 4, 0, 0, 10, 0, 1, 0, 0, 1]","[-0.5102041  -0.18668908 -1.         -0.68       -1.         -1.
 -0.3939394  -1.         -0.84615386 -1.         -1.         -1.        ]",[  12 1286    0    4    0    0   10    0    1    0    0    1]
383,4,156,0,157,-0.2610527575016022,"[-0.5510203838348389, -0.23703821003437042, -1.0, -0.6800000071525574, -1.0, -1.0, -0.4545454680919647, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[11, 1207, 0, 4, 0, 0, 9, 0, 1, 0, 0, 1]","[-0.5510204  -0.23703821 -1.         -0.68       -1.         -1.
 -0.45454547 -1.         -0.84615386 -1.         -1.         -1.        ]",[  11 1207    0    4    0    0    9    0    1    0    0    1]
383,5,157,0,176,-0.2643289566040039,"[-0.5918367505073547, -0.29171645641326904, -1.0, -0.6800000071525574, -1.0, -1.0, -0.5151515007019043, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[10, 1120, 0, 4, 0, 0, 8, 0, 1, 0, 0, 1]","[-0.59183675 -0.29171646 -1.         -0.68       -1.         -1.
 -0.5151515  -1.         -0.84615386 -1.         -1.         -1.        ]",[  10 1120    0    4    0    0    8    0    1    0    0    1]
383,6,176,0,177,-0.1428813934326172,"[-0.6326530575752258, -0.44252416491508484, -1.0, -0.6800000071525574, -1.0, -1.0, -0.5757575631141663, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[9, 882, 0, 4, 0, 0, 7, 0, 1, 0, 0, 1]","[-0.63265306 -0.44252416 -1.         -0.68       -1.         -1.
 -0.57575756 -1.         -0.84615386 -1.         -1.         -1.        ]",[  9 882   0   4   0   0   7   0   1   0   0   1]
383,7,177,0,189,-0.1821136176586151,"[-0.6734693646430969, -0.47495096921920776, -1.0, -0.6800000071525574, -1.0, -1.0, -0.6363636255264282, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[8, 830, 0, 4, 0, 0, 6, 0, 1, 0, 0, 1]","[-0.67346936 -0.47495097 -1.         -0.68       -1.         -1.
 -0.6363636  -1.         -0.84615386 -1.         -1.         -1.        ]",[  8 830   0   4   0   0   6   0   1   0   0   1]
383,8,189,1,190,-0.319973886013031,"[-0.7142857313156128, -0.5194551944732666, -1.0, -0.7599999904632568, -1.0, -1.0, -0.6969696879386902, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[7, 760, 0, 3, 0, 0, 5, 0, 1, 0, 0, 1]","[-0.71428573 -0.5194552  -1.         -0.76       -1.         -1.
 -0.6969697  -1.         -0.84615386 -1.         -1.         -1.        ]",[  7 760   0   3   0   0   5   0   1   0   0   1]
383,9,190,0,211,-0.20251178741455078,"[-0.7551020383834839, -0.5372023582458496, -1.0, -0.7599999904632568, -1.0, -1.0, -0.7575757503509521, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[6, 732, 0, 3, 0, 0, 4, 0, 1, 0, 0, 1]","[-0.75510204 -0.53720236 -1.         -0.76       -1.         -1.
 -0.75757575 -1.         -0.84615386 -1.         -1.         -1.        ]",[  6 732   0   3   0   0   4   0   1   0   0   1]
383,10,211,1,202,-0.1477527618408203,"[-0.795918345451355, -0.6217975616455078, -1.0, -0.8399999737739563, -1.0, -1.0, -0.8181818127632141, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[5, 598, 0, 2, 0, 0, 3, 0, 1, 0, 0, 1]","[-0.79591835 -0.62179756 -1.         -0.84       -1.         -1.
 -0.8181818  -1.         -0.84615386 -1.         -1.         -1.        ]",[  5 598   0   2   0   0   3   0   1   0   0   1]
383,11,202,0,235,-0.37428921461105347,"[-0.8367347121238708, -0.7053152322769165, -1.0, -0.8399999737739563, -1.0, -1.0, -0.8787878751754761, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[4, 466, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1]","[-0.8367347  -0.70531523 -1.         -0.84       -1.         -1.
 -0.8787879  -1.         -0.84615386 -1.         -1.         -1.        ]",[  4 466   0   2   0   0   2   0   1   0   0   1]
383,12,235,1,245,-0.20828622579574585,"[-0.8775510191917419, -0.7839972376823425, -1.0, -0.9200000166893005, -1.0, -1.0, -0.939393937587738, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[3, 342, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]","[-0.877551   -0.78399724 -1.         -0.92       -1.         -1.
 -0.93939394 -1.         -0.84615386 -1.         -1.         -1.        ]",[  3 342   0   1   0   0   1   0   1   0   0   1]
383,13,245,0,239,0.23979493975639343,"[-0.918367326259613, -0.8653490543365479, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[2, 213, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.9183673  -0.86534905 -1.         -0.92       -1.         -1.
 -1.         -1.         -0.84615386 -1.         -1.         -1.        ]",[  2 213   0   1   0   0   0   0   1   0   0   1]
383,14,239,1,240,0.30137255787849426,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
384,0,324,0,326,-4.577516078948975,"[0.06122449040412903, -0.16577504575252533, -1.0, 0.20000000298023224, -1.0, -1.0, -0.21212121844291687, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[26, 1319, 0, 15, 0, 0, 13, 0, 6, 0, 6, 1]","[ 0.06122449 -0.16577505 -1.          0.2        -1.         -1.
 -0.21212122 -1.         -0.07692308 -1.         -0.5        -1.        ]",[  26 1319    0   15    0    0   13    0    6    0    6    1]
384,1,326,1,280,-0.1775880753993988,"[0.020408162847161293, -0.19440387189388275, -1.0, 0.11999999731779099, -1.0, -1.0, -0.27272728085517883, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[25, 1274, 0, 14, 0, 0, 12, 0, 6, 0, 6, 1]","[ 0.02040816 -0.19440387 -1.          0.12       -1.         -1.
 -0.27272728 -1.         -0.07692308 -1.         -0.5        -1.        ]",[  25 1274    0   14    0    0   12    0    6    0    6    1]
384,2,280,0,397,-0.804196834564209,"[-0.020408162847161293, -0.2126961350440979, -1.0, 0.11999999731779099, -1.0, -1.0, -0.3333333432674408, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[24, 1245, 0, 14, 0, 0, 11, 0, 6, 0, 6, 1]","[-0.02040816 -0.21269614 -1.          0.12       -1.         -1.
 -0.33333334 -1.         -0.07692308 -1.         -0.5        -1.        ]",[  24 1245    0   14    0    0   11    0    6    0    6    1]
384,3,397,0,385,-0.825826108455658,"[-0.06122449040412903, -0.22095033526420593, -1.0, 0.11999999731779099, -1.0, -1.0, -0.39393940567970276, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[23, 1232, 0, 14, 0, 0, 10, 0, 6, 0, 6, 1]","[-0.06122449 -0.22095034 -1.          0.12       -1.         -1.
 -0.3939394  -1.         -0.07692308 -1.         -0.5        -1.        ]",[  23 1232    0   14    0    0   10    0    6    0    6    1]
384,4,385,1,91,-0.021341219544410706,"[-0.10204081982374191, -0.24909161031246185, -1.0, 0.03999999910593033, -1.0, -1.0, -0.4545454680919647, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[22, 1187, 0, 13, 0, 0, 9, 0, 6, 0, 6, 1]","[-0.10204082 -0.24909161 -1.          0.04       -1.         -1.
 -0.45454547 -1.         -0.07692308 -1.         -0.5        -1.        ]",[  22 1187    0   13    0    0    9    0    6    0    6    1]
384,5,91,0,85,-0.5937248468399048,"[-0.1428571492433548, -0.3460083603858948, -1.0, 0.03999999910593033, -1.0, -1.0, -0.5151515007019043, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[21, 1034, 0, 13, 0, 0, 8, 0, 6, 0, 6, 1]","[-0.14285715 -0.34600836 -1.          0.04       -1.         -1.
 -0.5151515  -1.         -0.07692308 -1.         -0.5        -1.        ]",[  21 1034    0   13    0    0    8    0    6    0    6    1]
384,6,85,1,314,0.03885486349463463,"[-0.18367347121238708, -0.3791187107563019, -1.0, -0.03999999910593033, -1.0, -1.0, -0.5757575631141663, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[20, 982, 0, 12, 0, 0, 7, 0, 6, 0, 6, 1]","[-0.18367347 -0.3791187  -1.         -0.04       -1.         -1.
 -0.57575756 -1.         -0.07692308 -1.         -0.5        -1.        ]",[ 20 982   0  12   0   0   7   0   6   0   6   1]
384,7,314,0,347,-0.6476998329162598,"[-0.22448979318141937, -0.4004444181919098, -1.0, -0.03999999910593033, -1.0, -1.0, -0.6363636255264282, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[19, 948, 0, 12, 0, 0, 6, 0, 6, 0, 6, 1]","[-0.2244898  -0.40044442 -1.         -0.04       -1.         -1.
 -0.6363636  -1.         -0.07692308 -1.         -0.5        -1.        ]",[ 19 948   0  12   0   0   6   0   6   0   6   1]
384,8,347,1,83,0.13660886883735657,"[-0.26530611515045166, -0.43932950496673584, -1.0, -0.11999999731779099, -1.0, -1.0, -0.6969696879386902, -1.0, -0.07692307978868484, -1.0, -0.5, -1.0]","[18, 887, 0, 11, 0, 0, 5, 0, 6, 0, 6, 1]","[-0.26530612 -0.4393295  -1.         -0.12       -1.         -1.
 -0.6969697  -1.         -0.07692308 -1.         -0.5        -1.        ]",[ 18 887   0  11   0   0   5   0   6   0   6   1]
384,9,83,2,77,-1.3214854001998901,"[-0.5510203838348389, -0.4648129642009735, -1.0, -0.6800000071525574, -1.0, -0.6842105388641357, -0.8181818127632141, -1.0, -0.38461539149284363, -1.0, -1.0, -1.0]","[11, 846, 0, 4, 0, 3, 3, 0, 4, 0, 0, 1]","[-0.5510204  -0.46481296 -1.         -0.68       -1.         -0.68421054
 -0.8181818  -1.         -0.3846154  -1.         -1.         -1.        ]",[ 11 846   0   4   0   3   3   0   4   0   0   1]
384,10,77,0,75,-0.4704502522945404,"[-0.5918367505073547, -0.5026217699050903, -1.0, -0.6800000071525574, -1.0, -0.6842105388641357, -0.8787878751754761, -1.0, -0.38461539149284363, -1.0, -1.0, -1.0]","[10, 787, 0, 4, 0, 3, 2, 0, 4, 0, 0, 1]","[-0.59183675 -0.50262177 -1.         -0.68       -1.         -0.68421054
 -0.8787879  -1.         -0.3846154  -1.         -1.         -1.        ]",[ 10 787   0   4   0   3   2   0   4   0   0   1]
384,11,75,1,310,-1.2693030834197998,"[-0.6326530575752258, -0.5424243807792664, -1.0, -0.7599999904632568, -1.0, -0.6842105388641357, -0.939393937587738, -1.0, -0.38461539149284363, -1.0, -1.0, -1.0]","[9, 724, 0, 3, 0, 3, 1, 0, 4, 0, 0, 1]","[-0.63265306 -0.5424244  -1.         -0.76       -1.         -0.68421054
 -0.93939394 -1.         -0.3846154  -1.         -1.         -1.        ]",[  9 724   0   3   0   3   1   0   4   0   0   1]
384,12,310,0,237,-0.5129513740539551,"[-0.6734693646430969, -0.5785036683082581, -1.0, -0.7599999904632568, -1.0, -0.6842105388641357, -1.0, -1.0, -0.38461539149284363, -1.0, -1.0, -1.0]","[8, 667, 0, 3, 0, 3, 0, 0, 4, 0, 0, 1]","[-0.67346936 -0.57850367 -1.         -0.76       -1.         -0.68421054
 -1.         -1.         -0.3846154  -1.         -1.         -1.        ]",[  8 667   0   3   0   3   0   0   4   0   0   1]
384,13,237,1,233,-0.8432842493057251,"[-0.795918345451355, -0.6011611223220825, -1.0, -0.8399999737739563, -1.0, -1.0, -0.8181818127632141, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[5, 631, 0, 2, 0, 0, 3, 0, 1, 0, 0, 1]","[-0.79591835 -0.6011611  -1.         -0.84       -1.         -1.
 -0.8181818  -1.         -0.84615386 -1.         -1.         -1.        ]",[  5 631   0   2   0   0   3   0   1   0   0   1]
384,14,233,0,235,-0.3162415027618408,"[-0.8367347121238708, -0.7053152322769165, -1.0, -0.8399999737739563, -1.0, -1.0, -0.8787878751754761, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[4, 466, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1]","[-0.8367347  -0.70531523 -1.         -0.84       -1.         -1.
 -0.8787879  -1.         -0.84615386 -1.         -1.         -1.        ]",[  4 466   0   2   0   0   2   0   1   0   0   1]
384,15,235,1,245,-0.20828622579574585,"[-0.8775510191917419, -0.7839972376823425, -1.0, -0.9200000166893005, -1.0, -1.0, -0.939393937587738, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[3, 342, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]","[-0.877551   -0.78399724 -1.         -0.92       -1.         -1.
 -0.93939394 -1.         -0.84615386 -1.         -1.         -1.        ]",[  3 342   0   1   0   0   1   0   1   0   0   1]
384,16,245,0,239,0.23979493975639343,"[-0.918367326259613, -0.8653490543365479, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -0.8461538553237915, -1.0, -1.0, -1.0]","[2, 213, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.9183673  -0.86534905 -1.         -0.92       -1.         -1.
 -1.         -1.         -0.84615386 -1.         -1.         -1.        ]",[  2 213   0   1   0   0   0   0   1   0   0   1]
384,17,239,1,240,0.30137255787849426,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
385,0,395,0,7,-0.28435832262039185,"[-0.06122449040412903, -0.36328884959220886, -1.0, -0.9200000166893005, -1.0, -1.0, 0.030303029343485832, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[23, 1007, 0, 1, 0, 0, 17, 1, 0, 0, 4, 1]","[-0.06122449 -0.36328885 -1.         -0.92       -1.         -1.
  0.03030303 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[  23 1007    0    1    0    0   17    1    0    0    4    1]
385,1,7,0,340,-2.3816747665405273,"[-0.10204081982374191, -0.38474735617637634, -1.0, -0.9200000166893005, -1.0, -1.0, 0.030303029343485832, -0.3333333432674408, -1.0, -1.0, -0.75, -1.0]","[22, 973, 0, 1, 0, 0, 17, 1, 0, 0, 3, 1]","[-0.10204082 -0.38474736 -1.         -0.92       -1.         -1.
  0.03030303 -0.33333334 -1.         -1.         -0.75       -1.        ]",[ 22 973   0   1   0   0  17   1   0   0   3   1]
385,2,340,0,27,-2.416308879852295,"[-0.1428571492433548, -0.41707485914230347, -1.0, -0.9200000166893005, -1.0, -1.0, 0.030303029343485832, -0.3333333432674408, -1.0, -1.0, -0.8333333134651184, -1.0]","[21, 922, 0, 1, 0, 0, 17, 1, 0, 0, 2, 1]","[-0.14285715 -0.41707486 -1.         -0.92       -1.         -1.
  0.03030303 -0.33333334 -1.         -1.         -0.8333333  -1.        ]",[ 21 922   0   1   0   0  17   1   0   0   2   1]
385,3,27,0,72,-0.025552868843078613,"[-0.18367347121238708, -0.4465719163417816, -1.0, -0.9200000166893005, -1.0, -1.0, 0.030303029343485832, -0.3333333432674408, -1.0, -1.0, -0.9166666865348816, -1.0]","[20, 875, 0, 1, 0, 0, 17, 1, 0, 0, 1, 1]","[-0.18367347 -0.44657192 -1.         -0.92       -1.         -1.
  0.03030303 -0.33333334 -1.         -1.         -0.9166667  -1.        ]",[ 20 875   0   1   0   0  17   1   0   0   1   1]
385,4,72,0,409,-1.9094882011413574,"[-0.22448979318141937, -0.4626351296901703, -1.0, -0.9200000166893005, -1.0, -1.0, 0.030303029343485832, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[19, 850, 0, 1, 0, 0, 17, 1, 0, 0, 0, 1]","[-0.2244898  -0.46263513 -1.         -0.92       -1.         -1.
  0.03030303 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 19 850   0   1   0   0  17   1   0   0   0   1]
385,5,409,0,365,-1.2796939611434937,"[-0.26530611515045166, -0.4868096113204956, -1.0, -0.9200000166893005, -1.0, -1.0, -0.03030303120613098, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[18, 812, 0, 1, 0, 0, 16, 1, 0, 0, 0, 1]","[-0.26530612 -0.4868096  -1.         -0.92       -1.         -1.
 -0.03030303 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 18 812   0   1   0   0  16   1   0   0   0   1]
385,6,365,0,362,-0.017801355570554733,"[-0.30612245202064514, -0.4916326105594635, -1.0, -0.9200000166893005, -1.0, -1.0, -0.09090909361839294, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[17, 804, 0, 1, 0, 0, 15, 1, 0, 0, 0, 1]","[-0.30612245 -0.4916326  -1.         -0.92       -1.         -1.
 -0.09090909 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 17 804   0   1   0   0  15   1   0   0   0   1]
385,7,362,0,358,-0.25955867767333984,"[-0.3469387888908386, -0.5061478018760681, -1.0, -0.9200000166893005, -1.0, -1.0, -0.1515151560306549, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[16, 781, 0, 1, 0, 0, 14, 1, 0, 0, 0, 1]","[-0.3469388  -0.5061478  -1.         -0.92       -1.         -1.
 -0.15151516 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 16 781   0   1   0   0  14   1   0   0   0   1]
385,8,358,0,380,-0.07200577855110168,"[-0.3877550959587097, -0.5171154737472534, -1.0, -0.9200000166893005, -1.0, -1.0, -0.21212121844291687, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[15, 764, 0, 1, 0, 0, 13, 1, 0, 0, 0, 1]","[-0.3877551  -0.5171155  -1.         -0.92       -1.         -1.
 -0.21212122 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 15 764   0   1   0   0  13   1   0   0   0   1]
385,9,380,0,377,0.053983140736818314,"[-0.4285714328289032, -0.5238115191459656, -1.0, -0.9200000166893005, -1.0, -1.0, -0.27272728085517883, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[14, 753, 0, 1, 0, 0, 12, 1, 0, 0, 0, 1]","[-0.42857143 -0.5238115  -1.         -0.92       -1.         -1.
 -0.27272728 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 14 753   0   1   0   0  12   1   0   0   0   1]
385,10,377,0,42,-0.11401989310979843,"[-0.4693877696990967, -0.552529513835907, -1.0, -0.9200000166893005, -1.0, -1.0, -0.3333333432674408, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[13, 708, 0, 1, 0, 0, 11, 1, 0, 0, 0, 1]","[-0.46938777 -0.5525295  -1.         -0.92       -1.         -1.
 -0.33333334 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 13 708   0   1   0   0  11   1   0   0   0   1]
385,11,42,0,47,-0.023485470563173294,"[-0.5102040767669678, -0.5741296410560608, -1.0, -0.9200000166893005, -1.0, -1.0, -0.39393940567970276, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[12, 673, 0, 1, 0, 0, 10, 1, 0, 0, 0, 1]","[-0.5102041  -0.57412964 -1.         -0.92       -1.         -1.
 -0.3939394  -0.33333334 -1.         -1.         -1.         -1.        ]",[ 12 673   0   1   0   0  10   1   0   0   0   1]
385,12,47,0,355,-0.2752389907836914,"[-0.5510203838348389, -0.5918053984642029, -1.0, -0.9200000166893005, -1.0, -1.0, -0.4545454680919647, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[11, 646, 0, 1, 0, 0, 9, 1, 0, 0, 0, 1]","[-0.5510204  -0.5918054  -1.         -0.92       -1.         -1.
 -0.45454547 -0.33333334 -1.         -1.         -1.         -1.        ]",[ 11 646   0   1   0   0   9   1   0   0   0   1]
385,13,355,0,19,-0.27495521306991577,"[-0.5918367505073547, -0.6538057327270508, -1.0, -0.9200000166893005, -1.0, -1.0, -0.5151515007019043, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[10, 547, 0, 1, 0, 0, 8, 1, 0, 0, 0, 1]","[-0.59183675 -0.65380573 -1.         -0.92       -1.         -1.
 -0.5151515  -0.33333334 -1.         -1.         -1.         -1.        ]",[ 10 547   0   1   0   0   8   1   0   0   0   1]
385,14,19,0,24,-0.17050576210021973,"[-0.6326530575752258, -0.6801081299781799, -1.0, -0.9200000166893005, -1.0, -1.0, -0.5757575631141663, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[9, 506, 0, 1, 0, 0, 7, 1, 0, 0, 0, 1]","[-0.63265306 -0.68010813 -1.         -0.92       -1.         -1.
 -0.57575756 -0.33333334 -1.         -1.         -1.         -1.        ]",[  9 506   0   1   0   0   7   1   0   0   0   1]
385,15,24,0,349,-0.6208727955818176,"[-0.6734693646430969, -0.7378286719322205, -1.0, -0.9200000166893005, -1.0, -1.0, -0.6363636255264282, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[8, 415, 0, 1, 0, 0, 6, 1, 0, 0, 0, 1]","[-0.67346936 -0.7378287  -1.         -0.92       -1.         -1.
 -0.6363636  -0.33333334 -1.         -1.         -1.         -1.        ]",[  8 415   0   1   0   0   6   1   0   0   0   1]
385,16,349,0,313,-0.050411395728588104,"[-0.7142857313156128, -0.7618007659912109, -1.0, -0.9200000166893005, -1.0, -1.0, -0.6969696879386902, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[7, 377, 0, 1, 0, 0, 5, 1, 0, 0, 0, 1]","[-0.71428573 -0.76180077 -1.         -0.92       -1.         -1.
 -0.6969697  -0.33333334 -1.         -1.         -1.         -1.        ]",[  7 377   0   1   0   0   5   1   0   0   0   1]
385,17,313,0,79,-0.25861644744873047,"[-0.7551020383834839, -0.77264004945755, -1.0, -0.9200000166893005, -1.0, -1.0, -0.7575757503509521, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[6, 360, 0, 1, 0, 0, 4, 1, 0, 0, 0, 1]","[-0.75510204 -0.77264005 -1.         -0.92       -1.         -1.
 -0.75757575 -0.33333334 -1.         -1.         -1.         -1.        ]",[  6 360   0   1   0   0   4   1   0   0   0   1]
385,18,79,0,81,-0.33282023668289185,"[-0.795918345451355, -0.797955334186554, -1.0, -0.9200000166893005, -1.0, -1.0, -0.8181818127632141, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[5, 320, 0, 1, 0, 0, 3, 1, 0, 0, 0, 1]","[-0.79591835 -0.79795533 -1.         -0.92       -1.         -1.
 -0.8181818  -0.33333334 -1.         -1.         -1.         -1.        ]",[  5 320   0   1   0   0   3   1   0   0   0   1]
385,19,81,0,117,-0.10043525695800781,"[-0.8367347121238708, -0.8609997034072876, -1.0, -0.9200000166893005, -1.0, -1.0, -0.8787878751754761, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0]","[4, 220, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1]","[-0.8367347  -0.8609997  -1.         -0.92       -1.         -1.
 -0.8787879  -0.33333334 -1.         -1.         -1.         -1.        ]",[  4 220   0   1   0   0   2   1   0   0   0   1]
385,20,117,0,301,-0.92962247133255,"[-0.8775510191917419, -0.8950086832046509, -1.0, -0.9200000166893005, -1.0, -1.0, -0.8787878751754761, -1.0, -1.0, -1.0, -1.0, -1.0]","[3, 166, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1]","[-0.877551  -0.8950087 -1.        -0.92      -1.        -1.
 -0.8787879 -1.        -1.        -1.        -1.        -1.       ]",[  3 166   0   1   0   0   2   0   0   0   0   1]
385,21,301,0,382,-2.09122371673584,"[-0.918367326259613, -0.9381747841835022, -1.0, -0.9200000166893005, -1.0, -1.0, -0.939393937587738, -1.0, -1.0, -1.0, -1.0, -1.0]","[2, 98, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]","[-0.9183673  -0.9381748  -1.         -0.92       -1.         -1.
 -0.93939394 -1.         -1.         -1.         -1.         -1.        ]",[ 2 98  0  1  0  0  1  0  0  0  0  1]
385,22,382,1,276,6.952880382537842,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
386,0,235,0,246,-0.38708072900772095,"[-0.3877550959587097, -0.3989431858062744, -1.0, -0.9200000166893005, -1.0, -1.0, -0.6363636255264282, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[15, 950, 0, 1, 0, 0, 6, 0, 0, 0, 8, 1]","[-0.3877551  -0.3989432  -1.         -0.92       -1.         -1.
 -0.6363636  -1.         -1.         -1.         -0.33333334 -1.        ]",[ 15 950   0   1   0   0   6   0   0   0   8   1]
386,1,246,0,34,-0.15137195587158203,"[-0.4285714328289032, -0.44486770033836365, -1.0, -0.9200000166893005, -1.0, -1.0, -0.6969696879386902, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[14, 878, 0, 1, 0, 0, 5, 0, 0, 0, 8, 1]","[-0.42857143 -0.4448677  -1.         -0.92       -1.         -1.
 -0.6969697  -1.         -1.         -1.         -0.33333334 -1.        ]",[ 14 878   0   1   0   0   5   0   0   0   8   1]
386,2,34,0,33,-0.2453789860010147,"[-0.4693877696990967, -0.48407337069511414, -1.0, -0.9200000166893005, -1.0, -1.0, -0.7575757503509521, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[13, 816, 0, 1, 0, 0, 4, 0, 0, 0, 8, 1]","[-0.46938777 -0.48407337 -1.         -0.92       -1.         -1.
 -0.75757575 -1.         -1.         -1.         -0.33333334 -1.        ]",[ 13 816   0   1   0   0   4   0   0   0   8   1]
386,3,33,0,31,-0.4200829863548279,"[-0.5102040767669678, -0.5251299738883972, -1.0, -0.9200000166893005, -1.0, -1.0, -0.8181818127632141, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[12, 751, 0, 1, 0, 0, 3, 0, 0, 0, 8, 1]","[-0.5102041  -0.52513    -1.         -0.92       -1.         -1.
 -0.8181818  -1.         -1.         -1.         -0.33333334 -1.        ]",[ 12 751   0   1   0   0   3   0   0   0   8   1]
