Trajectory ID,Step,Current State,Real Action,Next State,Real Reward,Possible Action 1,Action 1 Next State,Action 1 Reward,Possible Action 2,Action 2 Next State,Action 2 Reward,Possible Action 3,Action 3 Next State,Action 3 Reward
731,13,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
731,14,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
732,0,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
732,1,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
732,2,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
732,3,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
732,4,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
732,5,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
732,6,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
732,7,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
732,8,20,0,23,0.741193414,0,23,0.741193414,,,,,,
732,9,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
732,10,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
732,11,22,0,329,0.766631007,0,329,0.766631007,,,,,,
732,12,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
732,13,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
732,14,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
733,0,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
733,1,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
733,2,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
733,3,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
733,4,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
733,5,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
733,6,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
733,7,20,0,23,0.741193414,0,23,0.741193414,,,,,,
733,8,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
733,9,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
733,10,22,0,329,0.766631007,0,329,0.766631007,,,,,,
733,11,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
733,12,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
733,13,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
734,0,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
734,1,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
734,2,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
734,3,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
734,4,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
734,5,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
734,6,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
734,7,20,0,23,0.741193414,0,23,0.741193414,,,,,,
734,8,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
734,9,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
734,10,22,0,329,0.766631007,0,329,0.766631007,,,,,,
734,11,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
734,12,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
734,13,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
735,0,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
735,1,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
735,2,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
735,3,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
735,4,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
735,5,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
735,6,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
735,7,20,0,23,0.741193414,0,23,0.741193414,,,,,,
735,8,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
735,9,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
735,10,22,0,329,0.766631007,0,329,0.766631007,,,,,,
735,11,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
735,12,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
735,13,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
736,0,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
736,1,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
736,2,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
736,3,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
736,4,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
736,5,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
736,6,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
736,7,20,0,23,0.741193414,0,23,0.741193414,,,,,,
736,8,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
736,9,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
736,10,22,0,329,0.766631007,0,329,0.766631007,,,,,,
736,11,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
736,12,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
736,13,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
737,0,286,0,235,1.154265046,0,235,1.154265046,1,234,1.2020182609558105,,,
737,1,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
737,2,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
737,3,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
737,4,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
737,5,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
737,6,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
737,7,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
737,8,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
737,9,20,0,23,0.741193414,0,23,0.741193414,,,,,,
737,10,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
737,11,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
737,12,22,0,329,0.766631007,0,329,0.766631007,,,,,,
737,13,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
737,14,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
737,15,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
738,0,324,0,326,0.768651009,0,326,0.768651009,,,,,,
738,1,326,1,280,1.2045300006866455,0,279,1.132567048072815,1,280,1.2045300006866455,,,
738,2,280,0,397,0.7586691379547119,0,397,0.7586691379547119,,,,,,
738,3,397,0,385,1.1540566682815552,0,385,1.1540566682815552,1,384,1.2008951902389526,,,
738,4,385,0,90,1.077457070350647,0,90,1.077457070350647,1,91,1.1840934753417969,,,
738,5,90,0,89,1.1572612524032593,0,89,1.1572612524032593,1,88,1.2041267156600952,,,
738,6,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
738,7,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
739,0,324,0,326,0.768651009,0,326,0.768651009,,,,,,
739,1,326,1,280,1.2045300006866455,0,279,1.132567048072815,1,280,1.2045300006866455,,,
739,2,280,0,397,0.7586691379547119,0,397,0.7586691379547119,,,,,,
739,3,397,0,385,1.1540566682815552,0,385,1.1540566682815552,1,384,1.2008951902389526,,,
739,4,385,0,90,1.077457070350647,0,90,1.077457070350647,1,91,1.1840934753417969,,,
739,5,90,0,89,1.1572612524032593,0,89,1.1572612524032593,1,88,1.2041267156600952,,,
739,6,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
739,7,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
740,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
740,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
740,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
740,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
740,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
740,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
740,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
740,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
740,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
740,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
740,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
740,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
740,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
740,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
740,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
740,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
740,16,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
740,17,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
740,18,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
740,19,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
740,20,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
740,21,20,0,23,0.741193414,0,23,0.741193414,,,,,,
740,22,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
740,23,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
740,24,22,0,329,0.766631007,0,329,0.766631007,,,,,,
740,25,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
740,26,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
740,27,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
741,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
741,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
741,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
741,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
741,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
741,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
741,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
741,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
741,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
741,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
741,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
741,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
741,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
741,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
741,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
741,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
741,16,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
741,17,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
741,18,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
741,19,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
741,20,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
741,21,20,0,23,0.741193414,0,23,0.741193414,,,,,,
741,22,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
741,23,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
741,24,22,0,329,0.766631007,0,329,0.766631007,,,,,,
741,25,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
741,26,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
741,27,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
742,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
742,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
742,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
742,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
742,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
742,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
742,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
742,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
742,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
742,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
742,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
742,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
742,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
742,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
742,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
742,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
742,16,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
742,17,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
742,18,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
742,19,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
742,20,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
742,21,20,0,23,0.741193414,0,23,0.741193414,,,,,,
742,22,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
742,23,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
742,24,22,0,329,0.766631007,0,329,0.766631007,,,,,,
742,25,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
742,26,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
742,27,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
743,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
743,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
743,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
743,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
743,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
743,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
743,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
743,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
743,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
743,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
743,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
743,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
743,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
743,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
743,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
743,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
743,16,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
743,17,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
743,18,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
743,19,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
743,20,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
743,21,20,0,23,0.741193414,0,23,0.741193414,,,,,,
743,22,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
743,23,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
743,24,22,0,329,0.766631007,0,329,0.766631007,,,,,,
743,25,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
743,26,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
743,27,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
744,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
744,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
744,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
744,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
744,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
744,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
744,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
744,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
744,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
744,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
744,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
744,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
744,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
744,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
744,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
744,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
744,16,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
744,17,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
744,18,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
744,19,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
744,20,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
744,21,20,0,23,0.741193414,0,23,0.741193414,,,,,,
744,22,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
744,23,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
744,24,22,0,329,0.766631007,0,329,0.766631007,,,,,,
744,25,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
744,26,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
744,27,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
745,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
745,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
745,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
745,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
745,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
745,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
745,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
745,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
745,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
745,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
745,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
745,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
745,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
745,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
745,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
745,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
745,16,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
745,17,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
745,18,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
745,19,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
745,20,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
745,21,20,0,23,0.741193414,0,23,0.741193414,,,,,,
745,22,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
745,23,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
745,24,22,0,329,0.766631007,0,329,0.766631007,,,,,,
745,25,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
745,26,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
745,27,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
746,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
746,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
746,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
746,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
746,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
746,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
746,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
746,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
746,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
746,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
746,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
746,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
746,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
746,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
746,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
746,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
746,16,33,0,31,1.1599047183990479,0,31,1.1599047183990479,1,30,1.1911594867706299,,,
746,17,31,0,357,1.1601061820983887,0,357,1.1601061820983887,1,356,1.185025930404663,,,
746,18,357,0,40,1.1589913368225098,0,40,1.1589913368225098,1,39,1.1779769659042358,,,
746,19,40,0,50,1.158453345298767,0,50,1.158453345298767,1,49,1.1332769393920898,,,
746,20,50,1,20,1.1530747413635254,0,19,1.1670129299163818,1,20,1.1530747413635254,,,
746,21,20,0,23,0.741193414,0,23,0.741193414,,,,,,
746,22,23,0,73,0.7510831356048584,0,73,0.7510831356048584,,,,,,
746,23,73,0,22,1.1405980587005615,0,22,1.1405980587005615,1,21,1.1830577850341797,,,
746,24,22,0,329,0.766631007,0,329,0.766631007,,,,,,
746,25,329,0,89,1.1379003524780273,0,89,1.1379003524780273,1,88,1.184630274772644,,,
746,26,89,0,281,0.7596569061279297,0,281,0.7596569061279297,,,,,,
746,27,281,0,325,1.1592259407043457,0,325,1.1592259407043457,1,324,1.2416247129440308,,,
747,0,345,1,169,1.2039419412612915,0,170,1.136534571647644,1,169,1.2039419412612915,,,
747,1,169,0,369,1.1500800848007202,0,369,1.1500800848007202,1,370,1.186045527458191,,,
747,2,369,0,168,0.7565537095069885,0,168,0.7565537095069885,,,,,,
747,3,168,1,374,1.1814665794372559,0,373,1.106527328491211,1,374,1.1814665794372559,,,
747,4,374,1,156,1.2143104076385498,0,155,1.1209653615951538,1,156,1.2143104076385498,,,
747,5,156,0,157,1.1542425155639648,0,157,1.1542425155639648,1,158,1.1789178848266602,,,
747,6,157,0,176,0.7306573390960693,0,176,0.7306573390960693,,,,,,
747,7,176,0,177,0.7863215208053589,0,177,0.7863215208053589,,,,,,
747,8,177,0,189,1.1502832174301147,0,189,1.1502832174301147,1,188,1.1526833772659302,,,
747,9,189,1,190,1.211963176727295,0,191,1.1214853525161743,1,190,1.211963176727295,,,
747,10,190,0,211,0.7411015033721924,0,211,0.7411015033721924,,,,,,
747,11,211,1,202,1.1976548433303833,0,201,1.152913212776184,1,202,1.1976548433303833,,,
747,12,202,0,235,1.1588141918182373,0,235,1.1588141918182373,1,234,1.2065842151641846,,,
747,13,235,0,246,1.168677806854248,0,246,1.168677806854248,1,245,1.214071273803711,,,
747,14,246,0,34,0.7583528757095337,0,34,0.7583528757095337,,,,,,
747,15,34,0,33,1.1578634977340698,0,33,1.1578634977340698,1,32,1.1805520057678223,,,
