u,v,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,cnt,n_id,time_step,speed
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,4,0.47878193258450596
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,5,0.4772193678547356
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,6,0.29848419516726327
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,7,0.23641863855129186
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,8,0.2824330615943636
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,9,0.3543725054147897
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,0,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,1,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,2,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,3,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,4,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,5,0.3404983352892244
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,6,0.32905884689881093
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,7,0.3024113996174922
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,8,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,9,0.020235700615299418
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,0,0.0
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,1,0.0
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,2,0.022889158385022534
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,3,0.13356156247220907
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,4,0.32375361993535806
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,5,0.44555533194168
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,6,0.38249032986425363
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,7,0.1843232447318056
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,8,0.3669209967977529
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,9,0.6725664502212927
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,0,0.0
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,1,0.0
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,2,0.17886086579816318
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,3,0.11615193515873526
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,4,0.13314687049862783
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,5,0.13322818155073524
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,6,0.08397205393508819
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,7,0.11399380424547008
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,8,0.11352718228128574
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,9,0.06390665401245661
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,0,0.0
