u,v,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,cnt,n_id,time_step,speed
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,17,0.0
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,18,0.0
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,10,0.5094191612866854
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,11,0.4087270378298259
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,12,0.5092362476404354
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,13,0.16348678945733344
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,14,0.09036502030535633
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,15,0.04455482702530813
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,16,0.13602919212583436
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,17,0.0
95663419,98303817,Φαβιέρου,residential,True,99.756,1,,,,,,,,,28,18,0.0
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,10,0.0
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,11,0.26167494940004465
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,12,0.08606978923946751
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,13,0.0
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,14,0.0
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,15,0.0
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,16,0.0
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,17,0.0
95663419,7248584892,Ακομινάτου,residential,True,73.36099999999999,,,,,30.0,,,,,29,18,0.0
95663420,250714052,Χαλκοκονδύλη,primary,True,121.449,2,,,,,,,,,30,10,0.12677023352173405
95663420,250714052,Χαλκοκονδύλη,primary,True,121.449,2,,,,,,,,,30,11,0.1676258660477513
95663420,250714052,Χαλκοκονδύλη,primary,True,121.449,2,,,,,,,,,30,12,0.1908979793409849
95663420,250714052,Χαλκοκονδύλη,primary,True,121.449,2,,,,,,,,,30,13,0.19372443778609547
