ori,des,path,len,time_step
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,12
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,12
200,392,200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,16,12
206,391,206_196_195_180_315_185_179_418_251_164_174_159_167_166_391,15,12
390,181,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_376_231_198_196_195_181,24,12
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,12
324,8,324_326_280_397_385_91_85_314_347_83_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,25,12
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,27,12
324,376,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376,15,12
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,12
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,12
395,260,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,29,12
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,12
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,27,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,12
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_21_84_80,20,12
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,28,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
395,258,395_7_340_27_72_409_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_163_258,24,12
324,294,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_181_223_213_294,23,12
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,12
283,222,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_181_222,17,12
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,12
324,399,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_238_399,19,12
93,8,93_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,16,12
390,376,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_376,19,12
15,391,15_34_33_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,22,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,12
345,240,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_240,17,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
400,392,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,18,12
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,12
55,197,55_132_134_52_360_0_366_351_248_30_236_376_231_198_197,15,12
345,356,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_356,19,12
345,144,345_169_369_168_374_156_157_176_177_189_190_211_202_234_200_208_144,17,12
404,392,404_55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,29,12
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,12
345,356,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_356,19,12
94,4,94_310_237_233_234_200_208_145_146_148_227_151_152_154_4,15,12
55,162,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_163_258_162,25,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
300,240,300_198_196_195_180_315_184_183_177_189_190_211_202_235_245_239_240,17,12
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,12
283,185,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185,18,12
283,185,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185,18,12
212,281,212_153_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281,25,12
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,12
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
345,74,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_39_74,21,12
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,12
367,391,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_391,19,12
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,12
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,12
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
345,260,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_21_84_81_117_301_382_276_267_265_262_261_260,36,12
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,12
367,391,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_391,19,12
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,12
324,234,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234,16,12
393,392,393_95_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,19,12
55,185,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185,19,12
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,12
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,12
15,391,15_34_33_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,22,12
395,260,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,29,12
324,325,324_326_280_397_385_91_85_314_347_83_78_50_20_23_73_22_329_89_281_325,20,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
16,325,16_238_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,20,12
324,8,324_326_280_397_385_91_85_314_347_83_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,25,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
324,392,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,31,12
395,251,395_7_340_27_72_409_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251,22,12
324,392,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,31,12
331,392,331_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,26,12
331,174,331_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174,22,12
324,234,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234,16,12
324,392,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,31,12
135,179,135_320_131_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,21,12
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,12
345,382,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117_302_389_382,31,12
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,12
324,51,324_326_280_397_385_91_85_314_347_83_78_49_364_48_44_51,16,12
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
331,251,331_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251,20,12
48,185,48_45_43_38_36_248_30_236_376_231_198_196_195_180_315_185,16,12
324,400,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_238_400,19,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,12
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,12
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
390,34,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34,15,13
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,13
390,267,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_276_267,32,13
324,399,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_238_399,19,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,13
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
324,239,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239,18,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,13
324,417,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_417,24,13
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,27,13
324,185,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185,22,13
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,13
367,71,367_400_286_235_246_34_33_31_357_40_49_364_46_41_378_381_352_1_127_408_71,21,13
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,13
345,203,345_169_369_168_374_156_157_176_177_189_191_193_181_223_214_297_203,17,13
390,80,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_21_84_80,26,13
149,23,149_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23,17,13
15,392,15_34_33_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,22,13
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,13
390,325,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,28,13
345,203,345_169_369_168_374_156_157_176_177_189_191_193_181_223_214_297_203,17,13
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,13
367,306,367_400_286_235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,25,13
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,13
78,306,78_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,16,13
55,179,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,20,13
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,13
367,306,367_400_286_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117_301_382_275_273_372_306,24,13
345,203,345_169_369_168_374_156_157_176_177_189_191_193_181_223_214_297_203,17,13
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,13
55,179,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,20,13
324,51,324_326_280_397_385_91_85_314_347_83_77_75_309_356_35_338_361_353_51,19,13
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,13
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,13
283,391,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,27,13
283,391,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,27,13
283,4,283_21_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,22,13
345,73,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73,24,13
55,179,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,20,13
345,241,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241,17,13
345,22,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22,25,13
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,13
345,306,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,35,13
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,13
55,179,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,20,13
345,306,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,35,13
345,80,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80,27,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
345,248,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_356_36_248,21,13
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,13
345,89,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89,27,13
331,179,331_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,18,13
93,8,93_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,16,13
367,22,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22,15,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
345,349,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349,24,13
55,179,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,20,13
400,281,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281,17,13
395,260,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,29,13
345,203,345_169_369_168_374_156_157_176_177_189_191_193_181_223_214_297_203,17,13
400,325,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
345,4,345_169_369_168_374_156_157_176_177_188_146_148_227_151_152_154_4,17,13
395,196,395_7_340_27_72_409_366_351_248_30_236_376_231_198_196,15,13
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
395,324,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_22_329_89_281_324,22,13
324,417,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_417,24,13
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,28,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
324,147,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_147,20,13
345,329,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329,26,13
345,203,345_169_369_168_374_156_157_176_177_189_191_193_181_223_214_297_203,17,13
395,382,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_21_84_81_117_301_382,23,13
93,4,93_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,17,13
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,13
331,179,331_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,18,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,13
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,27,13
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,13
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,13
55,179,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,20,13
395,382,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382,23,13
324,417,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_417,24,13
55,179,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179,20,13
324,179,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179,23,13
283,417,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_417,20,13
390,203,390_344_168_374_156_157_176_177_189_191_193_181_223_214_297_203,16,13
400,325,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,13
324,196,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196,18,13
395,267,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_276_267,26,13
248,66,248_31_357_40_49_364_46_43_38_36_247_354_56_10_59_6_66,17,13
324,71,324_326_280_397_385_91_85_314_347_83_78_49_364_46_41_378_381_352_1_127_408_71,22,13
395,382,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382,23,13
395,124,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124,22,13
